"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"99",0,0.00275482093663912,0.000550964187327824,0,0,0,0,0,0,0,0,0.0176308539944904,0,0.194490358126722,0,0,0,0.000550964187327824,0,0,0.0506887052341598,0.0347107438016529,0,0,0,0.000550964187327824,0.00165289256198347,0,0.037465564738292,0,0,0,0,0.000550964187327824,0,0.0203856749311295,0.00110192837465565,0,0,0,0.181818181818182,0,0,0.00440771349862259,0,0.272727272727273,0.137741046831956,0,0.0402203856749311,0
"100",0.00323101777059774,0,0.00053850296176629,0,0,0.00053850296176629,0,0,0.0161550888529887,0,0,0.0269251480883145,0.00053850296176629,0.195476575121163,0,0,0,0.00161550888529887,0,0,0.271943995691976,0.0317716747442111,0.0172320947765213,0,0,0,0,0,0.00107700592353258,0,0,0.00430802369413032,0,0,0.00269251480883145,0.0581583198707593,0,0,0,0,0.138395261173936,0,0,0.00861604738826064,0.00484652665589661,0.0102315562735595,0.185245018847604,0.00376952073236403,0.016693591814755,0
"101",0.367173252279635,0.00820668693009119,0.0103343465045593,0,0,0.00577507598784195,0.00592705167173252,0.00927051671732523,0,0.020516717325228,0,0.1,0,0.103191489361702,0,0,0,0.111094224924012,0,0,0,0.017629179331307,0.013677811550152,0.00653495440729483,0.0138297872340426,0,0.00638297872340426,0.000303951367781155,0.0335866261398176,0,0,0.00562310030395137,0,0,0,0,0,0.00805471124620061,0,0,0.0977203647416413,0.000151975683890578,0.00987841945288754,0.0214285714285714,0.00319148936170213,0.00288753799392097,0.0106382978723404,0.00531914893617021,0.00167173252279635,0
"102",0,0,0,0,0,0,0,0,0,0,0,0.0565893448891155,0.00101962783583992,0.185062452204945,0,0,0,0.00611776701503951,0,0,0.335967371909253,0,0.00178434871271986,0,0,0,0,0.106041294927352,0.0935508539383125,0,0.0300790211572776,0.00356869742543971,0,0,0.00917665052255927,0.0234514402243181,0,0.00025490695895998,0,0,0.0486872291613561,0,0.000764720876879939,0,0.00025490695895998,0,0.0583736936018353,0.0155493244965588,0.0237063471832781,0
"103",0,0,0.00104712041884817,0,0,0,0,0,0,0,0,0.012565445026178,0.000523560209424084,0.166230366492147,0,0,0,0.0638743455497382,0,0,0,0.0287958115183246,0.000523560209424084,0,0.000261780104712042,0,0,0,0.000261780104712042,0,0.391623036649215,0,0,0,0.0552356020942408,0,0,0.0159685863874346,0,0,0.0905759162303665,0,0,0.0848167539267016,0.012303664921466,0,0.0570680628272251,0,0,0.0183246073298429
"104",0.00092038656235619,0,0,0,0,0,0.00138057984353428,0,0.00782328578002761,0.00322135296824666,0,0.120570639668661,0.000460193281178095,0.274275195582145,0,0,0,0.00276115968706857,0,0,0.188679245283019,0.0322135296824666,0,0,0,0,0,0.000460193281178095,0.131155085135757,0,0,0,0,0,0.0188679245283019,0,0,0.00368154624942476,0,0,0.0934192360791532,0,0,0.00368154624942476,0.00322135296824666,0.014726184997699,0.0391164289001381,0.02899217671422,0.0211688909341924,0.0092038656235619
"105",0,0.000629194630872483,0,0,0,0,0,0,0,0,0,0.0132130872483221,0.00293624161073826,0.0809563758389262,0,0.00587248322147651,0,0.00125838926174497,0.000209731543624161,0,0.412332214765101,0.0100671140939597,0,0,0,0,0,0,0.000629194630872483,0,0,0.000419463087248322,0,0,0.0157298657718121,0,0,0.0085989932885906,0,0,0.0910234899328859,0,0,0.0239093959731544,0,0.0111157718120805,0.319630872483221,0.00104865771812081,0.000419463087248322,0
"106",0,0,0.00211752249867655,0,0,0.00211752249867655,0,0,0,0.00158814187400741,0,0.042350449973531,0,0.0847008999470619,0,0,0,0.00899947061937533,0,0,0.228692429857067,0.0412916887241927,0,0.000529380624669137,0,0,0,0.00105876124933827,0.00158814187400741,0.00529380624669137,0.00105876124933827,0.00158814187400741,0,0,0.0434092112228692,0.00105876124933827,0,0.00105876124933827,0,0,0.0174695606140815,0,0.015352038115405,0.275277924827951,0,0,0.121757543673902,0.023292747485442,0.0455267337215458,0.0328215987294865
"107",0.000388953714507974,0,0,0,0,0.000388953714507974,0,0,0,0.0501750291715286,0,0.00816802800466744,0,0.0707895760404512,0,0,0,0.0159471022948269,0,0,0,0.0186697782963827,0,0.00505639828860366,0,0,0.000777907429015947,0.000388953714507974,0.00350058343057176,0,0.00933488914819136,0,0,0,0,0.394788020225593,0,0,0,0,0.402567094515753,0,0,0.00194476857253987,0.000388953714507974,0,0.014391287436795,0.00233372228704784,0,0
"108",0.00899078444594291,0,0.0110137109462801,0,0,0.000449539222297145,0.429309957293774,0,0,0,0,0.116655428186109,0,0.138008541245224,0,0,0,0.0139357158912115,0,0,0,0.00134861766689144,0,0,0.000224769611148573,0,0,0,0.0260732748932344,0,0,0,0,0,0.0555180939536975,0,0,0,0,0,0.0613621038435603,0,0.0197797257810744,0.032591593616543,0,0.0179815688918858,0.0570914812317375,0.000899078444594291,0.00786693639020005,0.000899078444594291
"109",0,0,0,0,0,0.00248138957816377,0,0,0,0.000275709953129308,0,0.0479735318444996,0,0.210642404190791,0,0,0.00137854976564654,0.0303280948442239,0,0,0,0.0126826578439482,0.00110283981251723,0,0,0,0,0,0.003584229390681,0,0.000551419906258616,0.0154397573752412,0,0,0.0419079128756548,0,0,0,0,0,0.083264405845051,0,0,0.0532120209539564,0.00716845878136201,0.00882271850013785,0.129583677970775,0.00661703887510339,0.0397022332506203,0.303280948442239
"110",0,0,0,0,0,0,0,0.0277264325323475,0.000616142945163278,0,0,0.0628465804066543,0,0.133086876155268,0,0,0,0.0985828712261245,0,0,0,0,0,0,0,0.00308071472581639,0.000616142945163278,0.00308071472581639,0.0455945779420826,0.0240295748613678,0.00184842883548983,0.292051756007394,0,0,0.00308071472581639,0,0,0,0.0166358595194085,0,0.0609981515711645,0,0.0178681454097351,0.0739371534195934,0.0172520024645718,0.0135551447935921,0.0727048675292668,0.0240295748613678,0,0.00677757239679606
"111",0,0,0.006159348301212,0,0,0.000198688654877806,0,0,0.00596065964633419,0,0,0.0466918338962845,0.000794754619511226,0.11861712696205,0,0,0,0.0327836280548381,0.443075700377508,0,0,0.00119213192926684,0,0,0,0,0.00993443274389032,0.000993443274389032,0.0093383667792569,0.000198688654877806,0.00496721637194516,0,0,0,0,0.00437115040731174,0,0.0111265646731572,0,0,0.25094377111067,0,0,0.0111265646731572,0,0.00218557520365587,0.0222531293463143,0,0.0121200079475462,0.00496721637194516
"112",0,0.00345423143350604,0,0,0,0,0,0,0,0.0379965457685665,0,0.149395509499136,0,0.172711571675302,0,0.00259067357512953,0,0.0552677029360967,0.000863557858376511,0,0,0.104490500863558,0.0129533678756477,0,0,0.0492227979274611,0,0,0.0397236614853195,0,0.0181347150259067,0,0,0,0.0967184801381692,0,0,0,0,0.000863557858376511,0.0276338514680484,0,0,0.0647668393782383,0.0103626943005181,0,0.0077720207253886,0.0613126079447323,0,0.0837651122625216
"113",0,0.00389105058365759,0.00222345747637576,0,0,0,0,0,0.00222345747637576,0.000555864369093941,0,0.0366870483602001,0,0.135075041689828,0,0,0,0.108393551973318,0,0.00277932184546971,0,0.0611450806003335,0,0,0,0,0,0,0.0889382990550306,0.0155642023346304,0.0166759310728182,0.360755975541968,0,0,0.000555864369093941,0,0,0,0,0,0.0950528071150639,0,0,0.0194552529182879,0.0100055586436909,0,0.00611450806003335,0.0100055586436909,0.0239021678710395,0
"114",0.000704970038773352,0,0,0,0,0,0.0144518857948537,0,0.000704970038773352,0.000704970038773352,0,0.170955234402538,0,0.0905886499823757,0,0,0.00246739513570673,0.0710257314064152,0,0,0,0,0,0,0,0.000176242509693338,0.00634473034896017,0.00405357772294677,0.0322523792738809,0,0,0,0,0,0.0100458230525203,0.000528727529080014,0,0,0,0,0.0597462107860416,0,0.474268593584773,0.0287275290800141,0,0.000352485019386676,0.00652097285865351,0.0253789213958407,0,0
"115",0.000770267668014635,0.00211823608704025,0,0,0,0.00192566917003659,0.00115540150202195,0,0.00288850375505488,0.0100134796841903,0,0.125938763720393,0.00134796841902561,0.12844213364144,0,0,0,0.0448680916618525,0,0,0,0.377623724244175,0,0,0,0,0,0,0.0304255728865781,0.00192566917003659,0,0,0,0,0.0161756210283073,0.000577700751010976,0,0.000385133834007318,0,0,0.0583477758521086,0,0.00288850375505488,0.0462160600808781,0.00231080300404391,0.0286924706335452,0.0460234931638744,0.0277296360485269,0.024841132293472,0.016368187945311
"116",0,0,0.000620219144097581,0,0,0.000206739714699194,0,0,0,0,0,0.0543725449658879,0.000103369857349597,0.175728757494315,0,0.00702915029977259,0,0.0170560264626835,0,0,0.00516849286747984,0.18461856522638,0,0,0,0,0,0,0.0118875335952036,0.000723589001447178,0.00175728757494315,0,0,0,0.0134380814554476,0,0,0,0,0,0.0421749017986355,0,0.00155054786024395,0.0323547653504238,0,0,0.034112052925367,0.0126111225966508,0.394045896216663,0.0104403555923093
"117",0,0.0132756132756133,0,0,0,0.0118326118326118,0.000288600288600289,0,0,0.0075036075036075,0,0.154112554112554,0.000288600288600289,0.123809523809524,0.0187590187590188,0,0,0.167965367965368,0,0,0,0.0455988455988456,0,0,0,0.012987012987013,0.000288600288600289,0.00115440115440115,0.0998556998556999,0,0.000865800865800866,0.0152958152958153,0,0,0.00317460317460317,0.0135642135642136,0.169119769119769,0.00721500721500722,0,0,0.0528138528138528,0,0.000865800865800866,0.0199134199134199,0.0271284271284271,0,0.0268398268398268,0.00519480519480519,0,0.000288600288600289
"118",0,0,0.000392464678178964,0,0,0.0043171114599686,0,0,0.000196232339089482,0,0,0.00784929356357928,0,0.0963500784929356,0,0,0,0.0606357927786499,0,0,0,0.0208006279434851,0.568681318681319,0,0,0,0,0,0.00098116169544741,0.000588697017268446,0,0,0,0,0.00313971742543171,0.0237441130298273,0,0.000196232339089482,0,0,0.0969387755102041,0,0,0.0419937205651491,0,0.000196232339089482,0.0728021978021978,0,0.000196232339089482,0
"119",0,0,0.00382457929627741,0,0.00305966343702193,0.000254971953085161,0.00662927078021418,0.00382457929627741,0,0.000254971953085161,0,0.143804181540031,0,0.155532891381948,0.00178480367159612,0,0,0.0117287098419174,0,0,0,0.00280469148393677,0,0,0,0,0.000254971953085161,0.00101988781234064,0.0943396226415094,0.00203977562468129,0.00433452320244773,0,0,0,0.0150433452320245,0,0.000764915859255482,0,0,0.000764915859255482,0.0701172870984192,0,0.0152983171851096,0.0323814380418154,0.000254971953085161,0.0209077001529832,0.00943396226415094,0.389852116267211,0.0084140744518103,0.0012748597654258
"120",0,0.00642985137556656,0.0101191103615474,0,0,0.00390007378517972,0,0.00126488879519342,0.00685148097396437,0,0,0.0215031095182882,0,0.124380731527353,0,0.00664066617476547,0,0.0270897016970591,0,0,0.00274059238958575,0.0103299251607463,0.000210814799198904,0,0,0.0141245915463266,0,0,0.0085379993675556,0,0.37503952777485,0,0,0,0.0115948139559397,0.00295140718878465,0,0.00516496258037314,0,0,0.0763149573100032,0,0.000632444397596711,0.10572362179825,0.0141245915463266,0.00495414778117424,0.0508063666069358,0.0688310319384421,0.0106461473595446,0.0290924422894487
"121",0,0,0,0,0,0,0,0,0,0,0,0.0886816999132697,0,0.130529054640069,0,0.000433651344319167,0,0.0745880312228968,0,0,0,0.0164787510841284,0.249566348655681,0.032307025151778,0.128360797918474,0,0,0,0.000216825672159584,0.00151777970511709,0.00563746747614918,0,0,0,0.00108412836079792,0,0,0,0,0,0.0598438855160451,0,0,0.0980052038161318,0,0,0.040112749349523,0.000216825672159584,0,0.072419774501301
"122",0,0,0.0387994143484627,0,0,0.00951683748169839,0,0,0,0,0,0.0263543191800878,0,0.159224011713031,0,0,0,0.0724743777452416,0,0,0,0.0369692532942899,0.0603953147877013,0,0,0,0,0,0.0109809663250366,0,0.0223279648609078,0,0,0,0.00658857979502196,0.245241581259151,0,0,0.00915080527086384,0,0.102489019033675,0,0,0.0263543191800878,0.078696925329429,0.000366032210834553,0.0918740849194729,0,0.00146412884333821,0.000732064421669107
"123",0.00963676797627873,0,0,0,0,0,0,0,0.00185322461082283,0,0.0144551519644181,0.0148257968865827,0,0.110452186805041,0.00963676797627873,0,0,0.103039288361749,0,0,0,0.0122312824314307,0.497776130467013,0,0,0,0,0,0.0022238695329874,0,0.000370644922164566,0,0,0,0.000741289844329133,0,0,0.00630096367679763,0,0.0363232023721275,0.130467012601927,0,0,0.000370644922164566,0,0,0.0422535211267606,0.000370644922164566,0.00667160859896219,0
"124",0.00412101718765705,0.00100512614333099,0,0.000201025228666198,0,0,0,0,0,0.000603075685998593,0.00140717660066338,0.0567896270982008,0.00623178208865213,0.150969946728314,0,0,0,0.0431199115488994,0,0,0,0.0319630113579254,0.406473012363052,0.0138707407779676,0,0,0,0,0.000904613528997889,0,0.000603075685998593,0,0,0,0.0116594632626395,0.00884511006131269,0,0.00301537842999296,0,0.000301537842999296,0.0880490501557945,0,0,0.0873454618554629,0,0.000201025228666198,0.0666398633028445,0.00432204241632325,0.000603075685998593,0.0107548497336416
"125",0,0,0.0325379609544469,0,0,0,0,0,0,0,0,0.0824295010845987,0,0.140997830802603,0,0,0,0.0238611713665944,0.00216919739696312,0,0.00216919739696312,0.0563991323210412,0.262472885032538,0,0,0,0,0,0,0,0,0.00433839479392625,0,0,0.0780911062906725,0,0,0,0,0,0.0238611713665944,0,0,0.171366594360087,0.0108459869848156,0,0.0911062906724512,0.00433839479392625,0,0.0130151843817787
"126",0.00315556958030925,0,0.00315556958030925,0,0,0,0,0.000473335437046387,0,0,0,0.0572735878826128,0,0.161249605553802,0,0,0,0.031397917324077,0,0,0.00757336699274219,0.0449668665194068,0.423319659198485,0.0108867150520669,0,0.000631113916061849,0,0.000315556958030925,0.00142000631113916,0.000946670874092774,0.00773114547175765,0.000315556958030925,0,0,0.0113600504891133,0.00110444935310824,0,0,0,0,0.0698958662038498,0,0.00615336068160303,0.0807825812559167,0.00142000631113916,0,0.056642473966551,0.00804670242978858,0.000473335437046387,0.00930893026191227
"127",0,0,0,0,0,0.00108636610537751,0,0,0.000271591526344378,0,0,0.0439978272677892,0,0.163226507332971,0.000271591526344378,0,0,0.0999456816947311,0,0,0,0.0380228136882129,0.0695274307441608,0.0146659424225964,0.368549701249321,0,0,0,0.00325909831613254,0,0,0.000271591526344378,0,0,0,0,0,0,0,0,0.115697990222705,0,0.000814774579033134,0.0385659967409017,0,0,0.0418250950570342,0,0,0
"128",0,0,0.00958154086820493,0,0,0,0,0,0.00879937426671881,0,0,0.0287446226046148,0.213140398904967,0.133946030504497,0,0.00567070786077434,0,0.010363707469691,0,0,0.0238560813453266,0.0224872897927259,0.0586624951114587,0.0187719984356668,0,0.003324208056316,0.00879937426671881,0.0060617911615174,0.00293312475557294,0.00117324990222917,0.0189675400860383,0,0,0,0.00860383261634728,0.036957371920219,0,0.00919045756746187,0,0.000977708251857646,0.105983574501369,0,0,0.0743058271411811,0.0350019554165037,0.00821274931560422,0.140985529917872,0.00391083300743058,0,0.000586624951114587
"129",0,0,0.000641848523748395,0,0,0,0,0,0,0,0.754172015404365,0.00609756097560976,0,0.0718870346598203,0,0,0,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0.000320924261874198,0,0,0,0,0,0.00320924261874198,0.000320924261874198,0,0.000962772785622593,0,0,0.142490372272144,0,0,0,0,0,0.00673940949935815,0,0,0.000962772785622593
"130",0,0.00576923076923077,0.0684615384615385,0,0,0,0,0,0,0,0,0.0234615384615385,0.00576923076923077,0.109615384615385,0,0.00846153846153846,0,0.0707692307692308,0,0,0,0,0.378461538461538,0,0,0,0,0.000384615384615385,0,0,0.00807692307692308,0,0,0,0.0230769230769231,0.0107692307692308,0,0,0,0.00153846153846154,0.0646153846153846,0.000769230769230769,0.00153846153846154,0.102307692307692,0.0303846153846154,0,0.0657692307692308,0,0,0.02
"131",0,0.0137931034482759,0,0,0,0,0,0,0.0206896551724138,0,0,0.268965517241379,0,0.193103448275862,0,0,0,0.0482758620689655,0,0,0,0.0275862068965517,0.0413793103448276,0,0,0,0,0.00689655172413793,0.0137931034482759,0,0,0,0,0,0.0758620689655172,0,0,0,0,0,0,0,0,0.220689655172414,0,0,0.0551724137931034,0.0137931034482759,0,0
"132",0,0,0.0026525198938992,0,0,0.0106100795755968,0,0,0.0106100795755968,0.0159151193633952,0,0.0026525198938992,0,0.103448275862069,0,0,0,0.0026525198938992,0,0,0,0.0291777188328912,0.294429708222812,0,0,0,0.00530503978779841,0,0,0,0,0,0.0026525198938992,0,0.122015915119363,0.0026525198938992,0,0,0,0,0.00795755968169761,0,0,0.159151193633952,0.00530503978779841,0,0.140583554376658,0,0.0557029177718833,0.026525198938992
"133",0,0.00758437618505878,0,0,0,0,0,0,0,0,0,0.043610163064088,0.0166856276071293,0.12514220705347,0,0,0,0.0140310959423587,0,0,0,0,0.0401971937808115,0.00758437618505878,0,0.000379218809252939,0.335608646188851,0,0.00151687523701176,0,0.00720515737580584,0,0,0,0.00303375047402351,0.128555176336746,0,0,0,0,0.124762988244217,0,0,0.0200985968904058,0.00151687523701176,0,0.122108456579446,0,0,0.000379218809252939
"134",0,0,0.236842105263158,0,0,0,0,0,0.00951847704367301,0,0,0.00559910414333707,0,0.123180291153415,0,0.0313549832026876,0,0.103023516237402,0,0,0,0.0117581187010078,0.190929451287794,0.0123180291153415,0,0,0,0,0.00111982082866741,0,0.00279955207166853,0,0,0,0,0.0363941769316909,0,0.0207166853303471,0,0,0.061030235162374,0,0,0.00559910414333707,0.00895856662933931,0,0.138297872340426,0.000559910414333707,0,0
"135",0,0,0.00464540105295757,0,0,0.00061938680706101,0,0,0,0,0,0.0297305667389285,0,0.123877361412202,0,0,0,0.0523381851966553,0,0,0,0.0250851656859709,0.0752554970579127,0.412511613502632,0,0,0,0,0.000929080210591514,0.00061938680706101,0.00123877361412202,0,0,0,0,0.0771136574790957,0,0,0,0,0.134097243728709,0,0,0.0145555899659337,0.0126974295447507,0,0.033756580984825,0.000309693403530505,0,0.00061938680706101
"136",0,0.000423818605636787,0,0,0,0,0.0122907395634668,0.00635727908455181,0.000211909302818394,0.0067810976901886,0,0.133714770078406,0,0.128840856113583,0,0,0.0112311930493749,0.154905700360246,0,0,0,0.0214028395846578,0,0,0,0.00275482093663912,0.00656918838737021,0.00847637211273575,0.116762025852935,0.00148336511972876,0,0.23882178427633,0.00148336511972876,0,0.0116550116550117,0.0110192837465565,0,0,0,0,0.0781945327399873,0,0.0131383767747404,0.0158931977113795,0,0.00550964187327824,0.00593346047891502,0.000847637211273575,0,0.00529773257045984
"137",0.00182781941144215,0,0.00438676658746116,0,0,0.000548345823432645,0.00456954852860537,0.00530067629318223,0,0,0,0.148236154267958,0,0.0838969109851947,0,0.000182781941144215,0.502467556205447,0.0552001462255529,0,0,0.00036556388228843,0.019557667702431,0,0.00329007494059587,0,0,0,0,0.0605008225187351,0,0,0,0,0,0.00219338329373058,0,0,0,0,0,0.0760372875159934,0,0,0.0140742094681046,0.000182781941144215,0.000182781941144215,0.00383842076402851,0.00255894717601901,0,0.0106013525863645
"138",0,0.018582243633861,0.0490938288598302,0,0,0.000917641660931406,0.0350997935306263,0,0,0.00229410415232852,0,0.0775407203487038,0,0.132369809589355,0,0,0.264280798348245,0.0685937141546226,0,0,0,0,0.00367056664372562,0,0,0.0103234686854783,0,0.0227116311080523,0.0194998852947924,0,0.000688231245698555,0.0211057582014223,0,0.000458820830465703,0.115622849277357,0.0165175498967653,0,0,0,0,0.0445056205551732,0,0,0.0442762101399404,0.00550584996558844,0.00481761871988988,0.0316586373021335,0.00504702913512273,0.00458820830465703,0.000229410415232852
"139",0,0,0.00269662921348315,0,0,0.00224719101123596,0,0,0.000898876404494382,0,0.000224719101123596,0.0256179775280899,0,0.138876404494382,0,0.325168539325843,0,0.02,0,0,0.00202247191011236,0.0725842696629213,0.00292134831460674,0,0,0,0.000449438202247191,0.00449438202247191,0.000449438202247191,0.000674157303370786,0.0256179775280899,0.000224719101123596,0,0.00471910112359551,0.0624719101123596,0.00696629213483146,0,0.00876404494382023,0,0,0.0770786516853933,0.00314606741573034,0,0.042247191011236,0.0119101123595506,0.000224719101123596,0.0959550561797753,0.018876404494382,0.0267415730337079,0.0157303370786517
"140",0,0,0,0,0,0.0144648023143684,0.0166345226615236,0,0.000482160077145612,0,0,0.109450337512054,0,0.119334619093539,0,0,0,0.072082931533269,0,0,0.000241080038572806,0.144165863066538,0,0,0,0,0,0.00530376084860174,0.339440694310511,0,0.0202507232401157,0.0192864030858245,0,0.00168756027000964,0,0,0,0,0,0,0.0306171648987464,0,0,0.046046287367406,0,0,0.0195274831243973,0.000723240115718419,0.023625843780135,0.0166345226615236
"141",0,0.0013080444735121,0,0.013080444735121,0,0,0.0170045781556573,0,0,0,0.0013080444735121,0.0667102681491171,0,0.0804447351209941,0,0,0,0.0340091563113146,0,0,0.0104643557880968,0.0281229561805101,0,0,0,0,0.0091563113145847,0.00196206671026815,0,0,0.0026160889470242,0.00719424460431655,0,0,0.591236102027469,0,0,0,0.00196206671026815,0,0.0412034009156311,0,0.00850228907782865,0.0248528449967299,0,0.00065402223675605,0.00327011118378025,0.00850228907782865,0.026814911706998,0.0196206671026815
"142",0.00212765957446809,0,0,0,0,0.00851063829787234,0,0,0,0.0170212765957447,0,0.102127659574468,0,0.114893617021277,0,0.0659574468085106,0,0.0127659574468085,0,0,0,0.112765957446809,0,0,0,0,0,0,0.0127659574468085,0,0.00212765957446809,0,0.00851063829787234,0,0.195744680851064,0,0,0.00851063829787234,0,0,0.127659574468085,0,0,0.0297872340425532,0,0,0.170212765957447,0,0.00851063829787234,0
"143",0.000358166189111748,0.00716332378223496,0,0,0,0,0,0.0100286532951289,0,0,0,0.0379656160458453,0,0.0705587392550143,0,0,0,0.0336676217765043,0,0,0.00501432664756447,0.0250716332378223,0.00787965616045845,0,0,0,0,0,0.00250716332378223,0,0.00143266475644699,0,0,0,0.67012893982808,0,0,0,0,0,0.0175501432664756,0,0,0.0465616045845272,0.000358166189111748,0,0.0100286532951289,0.00859598853868195,0.0100286532951289,0.0351002865329513
"144",0,0,0,0,0,0,0.00162249864791779,0,0,0.00432666306111412,0,0.018388318009735,0,0.138994050838291,0,0.00270416441319632,0,0.010275824770146,0,0,0.00703082747431044,0.0519199567333694,0.000540832882639265,0,0,0,0,0,0.00216333153055706,0,0,0,0,0,0.545700378583018,0,0,0,0,0.000540832882639265,0.0405624661979448,0.000540832882639265,0,0.0475932936722553,0,0.00108166576527853,0.0832882639264467,0.00811249323958897,0.0302866414277988,0.00432666306111412
"145",0,0,0,0,0,0,0,0.00725163161711385,0.00217548948513416,0.00870195794053662,0,0.0340826686004351,0,0.132704858593183,0,0,0,0.00580130529369108,0,0,0.000725163161711385,0.0768672951414068,0,0,0,0,0,0,0,0,0.00290065264684554,0.00797679477882524,0,0,0.577955039883974,0,0,0.00145032632342277,0,0,0.0333575054387237,0,0,0.0449601160261059,0,0,0.0116026105873822,0.00942712110224801,0.0181290790427846,0.0239303843364757
"146",0,0,0,0,0,0.0387007601935038,0.00207325501036628,0,0,0,0,0.0255701451278507,0,0.102971665514858,0,0,0,0.032480995162405,0,0,0,0.027643400138217,0,0,0,0,0,0,0,0.00138217000691085,0.00138217000691085,0.0027643400138217,0,0,0.514858327574292,0.00691085003455425,0,0,0,0,0.0138217000691085,0,0,0.120939875604699,0.0055286800276434,0.00207325501036628,0.0628887353144437,0.0027643400138217,0.0124395300621977,0.022805805114029
"147",0,0,0,0,0,0.0469153178512784,0,0,0.02275392915787,0.0344827586206897,0,0.00351864883884588,0.0030494956603331,0.152943936195168,0,0,0,0.0738916256157635,0,0,0,0.0182969739619986,0.000234576589256392,0,0,0,0,0,0.0112596762843068,0,0.000234576589256392,0,0,0,0.00445695519587145,0.0330752990851513,0,0,0.000234576589256392,0,0.0961764015951208,0,0,0.0204081632653061,0.0091484869809993,0,0.121041520056298,0.000703729767769177,0.0316678395496129,0.315505512549847
